00:00:47.248,-56,36
00:00:47.256,-53,8
00:00:47.263,-56,30
00:00:47.271,-53,1
00:00:47.279,-56,30
00:00:47.286,-53,5
00:00:47.293,-55,27
00:00:47.300,-53,11
00:00:47.308,-56,32
00:00:47.323,-54,16
00:00:47.360,-56,26
00:00:47.368,-53,1
00:00:47.383,-55,25
00:00:47.397,-53,0
00:00:47.405,-55,25
00:00:47.420,-57,34
00:00:47.434,-53,7
00:00:47.457,-56,32
00:00:47.472,-53,10
00:00:47.508,-55,33
00:00:47.524,-53,12
00:00:47.546,-55,21
00:00:47.554,-53,12
00:00:47.650,-55,31
00:00:47.658,-53,12
00:00:47.666,-55,32
00:00:47.681,-53,8
00:00:47.688,-55,27
00:00:47.703,-53,16
00:00:47.731,-55,27
00:00:47.759,-53,13
00:00:47.770,-55,23
00:00:47.778,-53,12
00:00:47.799,-56,29
00:00:47.807,-53,15
00:00:47.815,-55,23
00:00:47.822,-53,1
00:00:47.843,-55,22
00:00:47.860,-53,16
00:00:47.889,-56,35
00:00:47.907,-53,16
00:00:47.926,-55,31
00:00:47.934,-52,13
00:00:47.972,-55,28
00:00:47.979,-52,5
00:00:47.987,-54,22
00:00:48.016,-52,16
00:00:48.046,-54,23
00:00:48.061,-52,8
00:00:48.069,-55,32
00:00:48.084,-52,7
00:00:48.098,-55,36
00:00:48.106,-52,8
00:00:48.120,-55,34
00:00:48.136,-53,6
00:00:48.146,-55,31
00:00:48.158,-53,2
00:00:48.182,-55,33
00:00:48.203,-52,17
00:00:48.210,-55,35
00:00:48.218,-52,5
00:00:48.233,-54,27
00:00:48.275,-52,8
00:00:48.285,-54,36
00:00:48.292,-52,0
00:00:48.299,-55,26
00:00:48.307,-53,15
00:00:48.513,-51,1
00:00:48.531,-55,34
00:00:48.546,-51,11
00:00:48.553,-54,29
00:00:48.579,-51,12
00:00:48.597,-54,33
00:00:48.615,-52,21
00:00:48.653,-50,11
00:00:48.665,-52,21
00:00:48.680,-50,12
00:00:48.688,-52,35
00:00:48.745,-50,18
00:00:48.755,-52,22
00:00:48.795,-54,32
00:00:48.814,-52,7
00:00:48.837,-54,32
00:00:48.844,-52,15
00:00:48.867,-54,30
00:00:48.874,-52,18
00:00:48.964,-54,36
00:00:48.993,-52,5
00:00:49.008,-54,28
00:00:49.031,-52,5
00:00:49.046,-54,31
00:00:49.104,-52,10
00:00:49.113,-54,35
00:00:49.120,-51,23
00:00:49.128,-54,36
00:00:49.157,-52,17
00:00:49.165,-54,29
00:00:49.173,-52,4
00:00:49.195,-54,29
00:00:49.216,-52,2
00:00:49.225,-54,28
00:00:49.240,-52,8
00:00:49.270,-55,35
00:00:49.285,-52,16
00:00:49.306,-55,33
00:00:49.315,-53,24
00:00:49.377,-55,34
00:00:49.404,-52,17
00:00:49.441,-55,35
00:00:49.448,-52,7
00:00:49.456,-54,28
00:00:49.463,-52,2
00:00:49.486,-54,33
00:00:49.493,-52,11
00:00:49.500,-54,32
00:00:49.508,-52,21
00:00:49.529,-54,31
00:00:49.550,-52,0
00:00:49.560,-55,29
00:00:49.568,-52,5
00:00:49.603,-54,26
00:00:49.612,-52,16
00:00:49.627,-55,28
00:00:49.642,-52,17
00:00:49.665,-55,35
00:00:49.673,-53,6
00:00:49.713,-55,33
00:00:49.747,-52,21
00:00:49.777,-54,26
00:00:49.784,-52,21
00:00:49.799,-55,35
00:00:49.806,-52,12
00:00:49.829,-55,35
00:00:49.836,-52,7
00:00:49.844,-55,36
00:00:49.851,-53,25
00:00:49.869,-55,32
00:00:49.889,-52,2
00:00:49.895,-56,34
00:00:49.903,-52,3
00:00:49.918,-55,34
00:00:49.925,-52,8
00:00:49.955,-55,34
00:00:49.963,-51,17
00:00:49.996,-53,31
00:00:50.015,-51,13
00:00:50.048,-53,25
00:00:50.088,-55,35
00:00:50.104,-52,10
00:00:50.131,-55,20
00:00:50.157,-52,7
00:00:50.193,-56,36
00:00:50.224,-53,1
00:00:50.239,-55,24
00:00:50.289,-53,3
00:00:50.306,-56,28
00:00:50.313,-54,12
00:00:50.351,-56,32
00:00:50.366,-54,16
00:00:50.379,-56,22
00:00:50.418,-53,11
00:00:50.425,-56,34
00:00:50.433,-51,1
00:00:50.458,-54,19
00:00:50.470,-56,34
00:00:50.492,-54,15
00:00:50.521,-56,32
00:00:50.548,-53,1
00:00:50.574,-56,34
00:00:50.582,-54,12
00:00:50.616,-56,32
00:00:50.670,-54,6
00:00:50.706,-52,11
00:00:50.723,-54,18
00:00:50.750,-56,35
00:00:50.765,-53,2
00:00:50.790,-55,27
00:00:50.829,-53,3
00:00:50.835,-55,21
00:00:50.893,-59,22
00:00:50.901,-56,19
00:00:50.914,-58,31
00:00:50.925,-55,5
00:00:50.940,-59,25
00:00:50.962,-56,10
00:00:50.969,-60,36
00:00:50.984,-57,13
00:00:50.992,-59,21
00:00:51.019,-57,11
00:00:51.039,-59,19
00:00:51.052,-57,6
00:00:51.059,-60,36
00:00:51.067,-56,9
00:00:51.074,-59,31
00:00:51.096,-56,8
00:00:51.111,-58,19
00:00:51.139,-55,1
00:00:51.164,-61,23
00:00:51.170,-56,7
00:00:51.200,-61,36
00:00:51.216,-58,1
00:00:51.223,-62,22
00:00:51.230,-59,17
00:00:51.243,-62,24
00:00:51.260,-57,3
00:00:51.283,-60,23
00:00:51.290,-63,32
00:00:51.297,-60,19
00:00:51.305,-58,12
00:00:51.312,-63,31
00:00:51.320,-58,9
00:00:51.333,-64,32
00:00:51.355,-60,10
00:00:51.394,-63,31
00:00:51.408,-59,8
00:00:51.424,-62,22
00:00:51.432,-59,9
00:00:51.447,-61,14
00:00:51.454,-63,36
00:00:51.477,-60,11
00:00:51.517,-62,30
00:00:51.536,-59,2
00:00:51.557,-61,33
00:00:51.567,-58,10
00:00:51.574,-61,26
00:00:51.581,-57,7
00:00:51.589,-59,29
00:00:51.595,-56,0
00:00:51.647,-53,4
00:00:51.699,-51,15
00:00:51.733,-49,11
00:00:51.779,-47,8
00:00:51.801,-50,29
00:00:51.812,-46,1
00:00:51.827,-49,25
00:00:51.834,-46,1
00:00:51.849,-48,17
00:00:51.864,-51,30
00:00:51.895,-53,25
00:00:51.912,-55,36
00:00:51.950,-57,33
00:00:51.962,-55,1
00:00:51.969,-58,34
00:00:51.979,-56,18
00:00:52.039,-58,33
00:00:52.051,-56,3
00:00:52.058,-59,33
00:00:52.088,-56,7
00:00:52.151,-53,17
00:00:52.167,-51,10
00:00:52.191,-53,6
00:00:52.243,-51,14
00:00:52.251,-53,36
00:00:52.279,-55,3
00:00:52.287,-53,20
00:00:52.296,-51,16
00:00:52.304,-54,35
00:00:52.330,-51,14
00:00:52.421,-53,30
00:00:52.461,-50,18
00:00:52.476,-53,32
00:00:52.491,-50,17
00:00:52.509,-52,11
00:00:52.528,-55,34
00:00:52.547,-53,5
00:00:52.602,-50,22
00:00:52.608,-54,26
00:00:52.652,-52,16
00:00:52.662,-54,26
00:00:52.670,-52,9
00:00:52.678,-54,4
00:00:52.685,-52,19
00:00:52.707,-54,32
00:00:52.714,-51,23
00:00:52.722,-54,2
00:00:52.730,-51,19
00:00:52.737,-54,35
00:00:52.772,-52,23
00:00:52.815,-56,35
00:00:52.826,-53,2
00:00:52.867,-51,19
00:00:52.879,-53,5
00:00:52.905,-59,35
00:00:52.916,-50,19
00:00:52.923,-58,32
00:00:52.931,-53,0
00:00:52.938,-59,33
00:00:52.946,-54,21
00:00:52.960,-56,27
00:00:52.968,-59,30
00:00:52.976,-54,16
00:00:52.983,-57,27
00:00:52.991,-54,17
00:00:52.997,-62,6
00:00:53.005,-58,26
00:00:53.016,-64,36
00:00:53.027,-56,8
00:00:53.047,-54,16
00:00:53.057,-64,36
00:00:53.065,-56,2
00:00:53.094,-54,9
00:00:53.150,-51,13
00:00:53.162,-58,29
00:00:53.177,-55,4
00:00:53.185,-57,27
00:00:53.196,-53,16
00:00:53.212,-60,31
00:00:53.220,-53,12
00:00:53.236,-57,24
00:00:53.244,-60,30
00:00:53.251,-54,15
00:00:53.263,-58,2
00:00:53.274,-61,30
00:00:53.311,-56,11
00:00:53.325,-60,23
00:00:53.333,-62,35
00:00:53.341,-58,9
00:00:53.355,-63,32
00:00:53.363,-59,8
00:00:53.371,-63,32
00:00:53.378,-58,14
00:00:53.392,-61,23
00:00:53.400,-63,30
00:00:53.415,-67,0
00:00:53.423,-58,10
00:00:53.430,-63,28
00:00:53.438,-59,15
00:00:53.452,-63,27
00:00:53.468,-57,11
00:00:53.475,-59,17
00:00:53.483,-62,20
00:00:53.495,-58,36
00:00:53.511,-55,7
00:00:53.545,-53,4
00:00:53.568,-55,25
00:00:53.587,-57,10
00:00:53.594,-51,11
00:00:53.602,-54,34
00:00:53.610,-50,10
00:00:53.624,-54,26
00:00:53.647,-52,12
00:00:53.669,-55,32
00:00:53.691,-51,8
00:00:53.712,-55,25
00:00:53.721,-51,5
00:00:53.736,-53,19
00:00:53.749,-55,24
00:00:53.759,-50,8
00:00:53.766,-55,35
00:00:53.795,-51,5
00:00:53.816,-55,34
00:00:53.840,-51,10
00:00:53.848,-55,34
00:00:53.855,-53,6
00:00:53.864,-55,30
00:00:53.878,-52,15
00:00:53.885,-55,20
00:00:53.914,-53,7
00:00:53.937,-58,29
00:00:53.945,-61,24
00:00:53.952,-58,33
00:00:53.960,-56,1
00:00:53.967,-59,31
00:00:53.982,-62,26
00:00:53.994,-64,25
00:00:54.008,-62,16
00:00:54.035,-60,12
00:00:54.064,-66,35
00:00:54.071,-60,13
00:00:54.091,-69,27
00:00:54.101,-63,2
00:00:54.111,-68,24
00:00:54.120,-59,7
00:00:54.152,-57,9
00:00:54.165,-66,31
00:00:54.176,-61,2
00:00:54.187,-64,33
00:00:54.198,-58,7
00:00:54.206,-65,34
00:00:54.216,-59,16
00:00:54.228,-61,0
00:00:54.243,-66,29
00:00:54.250,-62,36
00:00:54.258,-58,3
00:00:54.274,-63,6
00:00:54.288,-60,36
00:00:54.295,-62,21
00:00:54.303,-59,36
00:00:54.310,-55,7
00:00:54.341,-57,19
00:00:54.349,-55,15
00:00:54.375,-58,32
00:00:54.385,-55,6
00:00:54.420,-58,24
00:00:54.430,-55,15
00:00:54.445,-58,24
00:00:54.452,-54,11
00:00:54.475,-59,35
00:00:54.482,-56,2
00:00:54.490,-58,25
00:00:54.497,-54,9
00:00:54.504,-60,34
00:00:54.519,-56,19
00:00:54.542,-59,31
00:00:54.557,-54,12
00:00:54.578,-60,29
00:00:54.593,-54,9
00:00:54.601,-59,27
00:00:54.609,-56,4
00:00:54.616,-60,34
00:00:54.624,-55,8
00:00:54.631,-59,27
00:00:54.639,-56,1
00:00:54.669,-58,36
00:00:54.676,-56,0
00:00:54.684,-58,36
00:00:54.691,-55,1
00:00:54.698,-58,27
00:00:54.727,-54,11
00:00:54.743,-57,33
00:00:54.763,-55,18
00:00:54.791,-53,0
00:00:54.802,-55,23
00:00:54.810,-53,1
00:00:54.825,-55,32
00:00:54.847,-52,11
00:00:54.867,-55,25
00:00:54.892,-51,16
00:00:54.899,-56,30
00:00:54.907,-53,9
00:00:54.921,-57,26
00:00:54.929,-54,4
00:00:54.944,-59,26
00:00:54.951,-55,23
00:00:54.959,-57,29
00:00:54.974,-54,15
00:00:54.982,-56,25
